time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
578.883516,-0.9929,0.0777,-0.1688,-0.0842,0.0725,-0.0273,-0.017,-0.0331,-0.0082,980.4158,37.56,-2.28,16.26,30.0,267.5201,-175.9718,-80.4253,50.9267,59.9443017,10.7132517,0.0
578.943921,-0.9983,0.0755,-0.1661,-0.1353,0.049,-0.0108,-0.0163,-0.0062,-0.0046,980.4158,37.62,-1.86,15.24,30.0,271.1024,-175.9607,-80.4839,50.9267,59.9443017,10.7132517,0.0
579.004055,-0.9931,0.0669,-0.1742,-0.0852,-0.0345,-0.0888,0.0111,0.0091,-0.0003,980.4092,38.04,-2.1,16.14,30.0,270.0018,-175.9622,-80.4781,50.9267,59.9443017,10.7132517,0.0
579.064257,-0.9944,0.0789,-0.1727,-0.0975,0.084,-0.0722,0.0081,-0.0276,-0.0021,980.4268,37.62,-3.72,18.9,30.0,264.9694,-175.9693,-80.4648,50.9267,59.9443017,10.7132517,0.0
579.127031,-0.9956,0.0752,-0.1678,-0.1078,0.0464,-0.035,-0.0035,0.0048,-0.0034,980.4268,37.62,-2.4,16.8,30.0,263.6993,-175.9594,-80.5282,50.4269,59.9443017,10.7132517,0.0
579.182677,-0.9978,0.074,-0.1695,-0.131,0.0326,-0.0427,0.0002,-0.0129,-0.004,980.4155,36.18,-3.84,19.38,30.0,262.4221,-175.9489,-80.4741,50.4269,59.9443017,10.7132517,0.0
579.244079,-0.9961,0.075,-0.1695,-0.1119,0.0434,-0.0559,0.0026,-0.0215,-0.0046,980.4155,37.32,-2.52,15.42,30.0,262.4507,-175.956,-80.5525,50.4269,59.9443017,10.7132517,0.0
579.302941,-0.9944,0.0757,-0.1744,-0.0959,0.0501,-0.0997,0.0081,0.0152,0.0003,980.415,36.96,-2.82,16.5,30.0,262.7517,-175.9529,-80.5283,50.4269,59.9443017,10.7132517,0.0
579.363563,-0.9992,0.075,-0.1637,-0.1434,0.0418,0.003,0.0044,-0.0648,0.0003,980.4268,38.4,-2.34,17.46,30.0,264.1358,-175.9462,-80.5436,50.4269,59.9443017,10.7132517,0.0
579.424652,-0.9988,0.0792,-0.1732,-0.1358,0.0826,-0.1073,0.0307,0.0164,0.0101,980.4268,39.18,-0.6,15.18,30.0,271.832,-175.947,-80.6445,52.335,59.9443017,10.7132517,0.0
579.482838,-0.9907,0.0738,-0.1761,-0.0603,0.0235,-0.1177,0.0307,0.0164,0.0101,980.4404,37.86,-2.28,16.38,30.0,269.7214,-175.9096,-80.5351,52.335,59.9443017,10.7132517,0.0
579.544624,-0.9944,0.0603,-0.1664,-0.0949,-0.1074,-0.0296,-0.0047,0.0042,-0.0137,980.4404,36.78,-3.48,16.32,30.0,267.2268,-175.9139,-80.5809,52.335,59.9443017,10.7132517,0.0
579.603753,-0.9931,0.0696,-0.1713,-0.0851,-0.0105,-0.0617,0.0032,0.0103,-0.0082,980.4226,37.44,-3.06,16.38,30.0,261.011,-175.9484,-80.4876,52.335,59.9443017,10.7132517,0.0
579.665127,-0.9995,0.0831,-0.1693,-0.1459,0.1229,-0.0507,-0.0139,-0.027,-0.0064,980.4189,37.56,-3.18,16.5,30.0,261.592,-175.9589,-80.5358,52.335,59.9443017,10.7132517,0.0
579.730651,-0.9975,0.0794,-0.1652,-0.1262,0.0855,-0.014,-0.017,-0.0007,-0.007,980.4189,37.62,-3.42,17.76,30.0,261.9437,-175.9498,-80.5597,52.4084,59.9443017,10.7132517,0.0
579.782002,-0.9966,0.0699,-0.1676,-0.1164,-0.0081,-0.0392,0.0044,-0.0007,-0.0021,980.4307,38.88,-1.74,16.14,30.0,265.0285,-175.9484,-80.5668,52.4084,59.9443017,10.7132517,0.0
579.843091,-0.9929,0.0782,-0.1705,-0.081,0.0734,-0.0648,0.002,-0.0099,-0.004,980.4307,37.74,-2.58,16.08,29.0,267.1475,-175.9491,-80.5487,52.4084,59.9443017,10.7132517,0.0
579.903655,-0.9958,0.0757,-0.1691,-0.1095,0.0481,-0.0522,-0.0005,0.006,-0.0027,980.4219,38.04,-2.22,15.84,29.0,267.9,-175.941,-80.5588,52.4084,59.9443017,10.7132517,0.0
579.966456,-0.9948,0.0755,-0.1683,-0.1017,0.0439,-0.0353,0.0008,-0.0031,-0.0034,980.4319,37.98,-2.28,15.66,29.0,268.4859,-175.9309,-80.5009,52.4084,59.9443017,10.7132517,0.0
580.036086,-0.9973,0.0767,-0.1669,-0.1244,0.0563,-0.0283,0.0026,-0.0123,-0.0064,980.4319,37.02,-3.18,17.34,30.0,265.0602,-175.9332,-80.5447,52.4375,59.9443017,10.7132517,0.0
580.083076,-0.9946,0.0752,-0.173,-0.0988,0.041,-0.084,0.0069,0.0201,-0.0034,980.428,37.74,-2.52,16.5,30.0,264.9014,-175.9275,-80.5198,52.4375,59.9443017,10.7132517,0.0
580.141123,-1.0032,0.0748,-0.1612,-0.1835,0.0334,0.0353,0.0069,0.0201,-0.0034,980.428,36.96,-3.42,15.66,30.0,264.8552,-175.9111,-80.494,52.4375,59.9443017,10.7132517,0.0
580.202048,-0.9904,0.0767,-0.1676,-0.0557,0.0542,-0.046,0.0191,0.0207,0.0046,980.4287,37.32,-2.34,16.08,30.0,264.446,-175.9211,-80.6074,52.4375,59.9443017,10.7132517,0.0
580.265271,-0.9878,0.0748,-0.1754,-0.0337,0.03,-0.0993,-0.0121,0.0048,-0.0058,980.4199,37.98,-2.82,16.26,30.0,264.2921,-175.8911,-80.4683,52.4375,59.9443017,10.7132517,0.0
580.324097,-0.9978,0.0682,-0.17,-0.1317,-0.0317,-0.046,-0.0096,-0.0166,-0.015,980.4199,37.8,-2.64,15.96,30.0,264.6399,-175.9087,-80.4648,51.7305,59.9443017,10.7132517,0.0
580.385242,-0.998,0.0789,-0.171,-0.1354,0.078,-0.0462,-0.0053,0.0237,-0.0082,980.4167,37.56,-2.58,17.46,30.0,265.4716,-175.934,-80.4094,51.7305,59.9443017,10.7132517,0.0
580.442387,-0.9904,0.076,-0.17,-0.0617,0.0509,-0.0326,-0.0041,-0.0257,-0.0015,980.4167,37.38,-2.64,16.56,29.0,265.069,-175.9439,-80.3854,51.7305,59.9443017,10.7132517,0.0
580.503004,-0.9961,0.0787,-0.1644,-0.115,0.0759,0.0115,-0.0115,0.003,-0.007,980.427,37.44,-3.0,15.54,29.0,264.5067,-175.9357,-80.4508,51.7305,59.9443017,10.7132517,0.0
580.563592,-0.9973,0.0718,-0.1705,-0.1275,0.0088,-0.0455,0.0075,-0.0013,-0.0034,980.4336,37.2,-4.02,17.46,29.0,259.0277,-175.9356,-80.4339,51.7305,59.9443017,10.7132517,0.0
580.624253,-0.9944,0.0765,-0.1735,-0.0984,0.054,-0.0767,-0.0005,-0.0135,-0.007,980.4336,37.68,-2.28,16.14,33.0,263.5358,-175.9341,-80.4483,53.1411,59.9443017,10.7132517,0.0
580.683066,-0.9992,0.0748,-0.1688,-0.1465,0.0377,-0.0296,-0.0017,0.0103,-0.0095,980.4424,38.04,-1.98,15.48,33.0,266.8949,-175.9366,-80.439,53.1411,59.9443017,10.7132517,0.0
580.743197,-0.9944,0.0735,-0.1691,-0.0987,0.0292,-0.0302,-0.0066,-0.0172,-0.0125,980.4424,38.16,-2.34,16.38,33.0,267.7271,-175.9566,-80.4287,53.1411,59.9443017,10.7132517,0.0
580.804211,-0.9978,0.0726,-0.1681,-0.1308,0.0236,-0.027,-0.006,-0.0062,-0.0107,980.4622,37.86,-2.4,15.42,33.0,267.7036,-175.98,-80.4666,53.1411,59.9443017,10.7132517,0.0
580.862935,-0.9948,0.0755,-0.1739,-0.1018,0.0547,-0.0854,-0.006,-0.0062,-0.0107,980.4482,36.54,-3.06,17.58,30.0,267.754,-175.994,-80.4724,53.1411,59.9443017,10.7132517,0.0
580.923179,-1.0029,0.0748,-0.1659,-0.1818,0.0476,0.0,-0.0163,-0.0318,-0.0119,980.4482,37.26,-2.76,16.8,30.0,267.7421,-175.9944,-80.4343,52.6111,59.9443017,10.7132517,0.0
580.988181,-0.9963,0.0723,-0.1715,-0.1144,0.0271,-0.0703,-0.0017,0.003,-0.0095,980.4355,38.4,-2.52,16.62,30.0,267.8162,-176.0145,-80.5251,52.6111,59.9443017,10.7132517,0.0
581.04486,-0.9814,0.0662,-0.1874,0.0296,-0.0363,-0.2154,0.0081,0.0189,0.0082,980.4355,37.86,-1.92,15.96,30.0,267.7726,-175.9939,-80.4623,52.6111,59.9443017,10.7132517,0.0
581.102398,-1.0034,0.0713,-0.1632,-0.1898,0.0175,0.0466,-0.0078,-0.0208,-0.0101,980.4685,37.86,-1.56,15.36,30.0,269.3807,-176.0146,-80.3141,52.6111,59.9443017,10.7132517,0.0
581.162218,-0.9804,0.0652,-0.1779,0.037,-0.0413,-0.1072,-0.0115,0.0225,-0.0089,980.4751,36.78,-3.54,18.9,30.0,265.4579,-176.0205,-80.3747,52.6111,59.94429837,10.71322971,0.0
581.223227,-0.9985,0.0745,-0.1842,-0.1436,0.0502,-0.1492,0.0075,0.0378,0.0052,980.4751,37.92,-2.34,17.22,29.0,263.6917,-176.0239,-80.2541,51.28,59.94429837,10.71322971,0.0
581.282779,-0.9992,0.0767,-0.1759,-0.1497,0.0684,-0.075,-0.0163,-0.0367,-0.0052,980.4658,37.74,-2.4,16.74,29.0,266.136,-176.0042,-80.297,51.28,59.94429837,10.71322971,0.0
581.346752,-0.9944,0.0699,-0.1754,-0.1003,-0.0003,-0.08,0.0105,0.0231,0.004,980.4658,37.92,-2.16,15.18,29.0,268.9096,-175.9944,-80.355,51.28,59.94429837,10.71322971,0.0
581.403179,-0.9958,0.077,-0.1759,-0.1176,0.0675,-0.0684,-0.0011,-0.0178,0.0003,980.4548,38.22,-1.44,15.72,29.0,270.819,-175.9845,-80.2575,51.28,59.94429837,10.71322971,0.0
581.463162,-0.9926,0.0713,-0.1759,-0.0839,0.0111,-0.0838,0.0026,0.003,0.0003,980.4692,38.52,-2.52,15.78,29.0,268.8772,-175.9768,-80.3486,51.28,59.94429837,10.71322971,0.0
581.523038,-0.9934,0.076,-0.1759,-0.094,0.0558,-0.0674,0.0014,0.017,-0.0027,980.4692,38.58,-2.34,16.5,29.0,267.6201,-175.9722,-80.2514,53.2696,59.94429837,10.71322971,0.0
581.582931,-0.9985,0.0774,-0.1708,-0.1429,0.071,-0.0244,-0.0017,-0.0367,-0.0052,980.469,37.8,-2.82,17.4,29.0,264.4514,-175.9775,-80.2944,53.2696,59.94429837,10.71322971,0.0
581.64263,-0.99,0.0733,-0.1796,-0.0581,0.03,-0.1169,0.0136,0.0237,0.0027,980.469,36.84,-2.58,17.1,30.0,263.3314,-175.9756,-80.3321,53.2696,59.94429837,10.71322971,0.0
581.703632,-0.9953,0.076,-0.1747,-0.1129,0.0551,-0.0573,-0.0078,-0.0349,-0.007,980.4702,37.5,-3.06,16.86,30.0,260.4927,-175.9681,-80.2622,53.2696,59.94429837,10.71322971,0.0
581.763744,-0.9958,0.0818,-0.1666,-0.1141,0.114,0.0015,0.0124,0.0079,-0.0052,980.4727,37.62,-2.82,16.68,30.0,263.9779,-175.9767,-80.3826,53.2696,59.94429837,10.71322971,0.0
581.824092,-0.9887,0.0706,-0.1871,-0.0481,-0.0006,-0.1811,0.0118,0.0146,0.0052,980.4727,37.5,-3.06,16.38,29.0,263.1839,-175.9507,-80.2722,52.6659,59.94429837,10.71322971,0.0
581.883205,-1.0034,0.0733,-0.1713,-0.1937,0.0254,-0.0146,-0.0084,-0.0044,-0.0131,980.5085,36.6,-3.48,18.42,29.0,263.116,-175.9486,-80.2073,52.6659,59.94429837,10.71322971,0.0
581.942521,-0.9931,0.0757,-0.1796,-0.0939,0.0516,-0.0909,-0.0005,0.028,-0.0076,980.5085,37.74,-2.16,16.62,29.0,264.6244,-175.9617,-80.1772,52.6659,59.94429837,10.71322971,0.0
582.009127,-0.9968,0.0794,-0.1725,-0.132,0.0901,-0.0074,-0.0029,0.0042,-0.0052,980.4709,38.64,-1.92,16.92,29.0,267.4899,-175.9772,-80.0937,52.6659,59.94429837,10.71322971,0.0
582.065208,-0.9934,0.0789,-0.1771,-0.0972,0.0832,-0.0612,-0.017,-0.0111,-0.004,980.459,37.5,-2.34,16.44,29.0,267.2068,-175.9644,-80.1432,52.6659,59.94429837,10.71322971,0.0
582.131331,-0.9985,0.0667,-0.1749,-0.1475,-0.0401,-0.0412,0.0081,-0.0062,0.0021,980.459,37.44,-2.52,16.14,29.0,267.2292,-175.9437,-80.152,51.6432,59.94429837,10.71322971,0.0
582.18309,-0.9902,0.0806,-0.1786,-0.0658,0.096,-0.0786,0.005,-0.0129,-0.0021,980.4556,36.48,-3.24,18.66,29.0,263.3391,-175.9411,-80.1609,51.6432,59.94429837,10.71322971,0.0
582.244235,-0.997,0.0767,-0.1747,-0.1323,0.0547,-0.0448,-0.0017,-0.0111,-0.0064,980.4556,37.38,-2.7,16.74,30.0,263.374,-175.9236,-80.1878,51.6432,59.94429837,10.71322971,0.0
582.307017,-0.9912,0.074,-0.1744,-0.075,0.027,-0.0422,-0.0011,-0.0044,-0.0064,980.4556,37.26,-3.06,16.44,30.0,262.7529,-175.9161,-80.1862,51.6432,59.94429837,10.71322971,0.0
582.363403,-0.9953,0.074,-0.1715,-0.1148,0.0281,-0.0184,-0.0011,-0.0044,-0.0064,980.4614,37.5,-2.28,16.44,30.0,260.9998,-175.9224,-80.2157,51.6432,59.94429837,10.71322971,0.0
582.426812,-0.9931,0.075,-0.1771,-0.0922,0.0382,-0.079,0.0075,0.006,-0.004,980.4614,37.92,-2.16,15.72,29.0,261.0147,-175.9251,-80.2488,52.2735,59.94429837,10.71322971,0.0
582.482386,-0.9968,0.0777,-0.1732,-0.1294,0.0631,-0.0338,-0.0005,-0.0239,-0.0052,980.4746,37.5,-2.52,16.14,29.0,261.0013,-175.9167,-80.2073,52.2735,59.94429837,10.71322971,0.0
582.543776,-0.9983,0.0818,-0.1681,-0.1408,0.1049,-0.0005,0.0166,-0.0025,-0.0009,980.4746,37.86,-2.16,15.54,29.0,261.0215,-175.9233,-80.3085,52.2735,59.94429837,10.71322971,0.0
582.613566,-0.9902,0.0745,-0.1815,-0.0642,0.0279,-0.1201,0.013,0.0128,0.0089,980.4814,37.68,-2.28,16.08,29.0,263.4065,-175.8934,-80.2362,52.2735,59.94429837,10.71322971,0.0
582.663879,-0.9963,0.0723,-0.1688,-0.125,0.0053,0.0092,-0.0188,-0.008,-0.0162,980.468,37.5,-2.22,16.74,29.0,266.0319,-175.8866,-80.2077,52.2735,59.94429837,10.71322971,0.0
582.723754,-0.9931,0.077,-0.1783,-0.094,0.0554,-0.0814,0.0026,0.017,-0.0076,980.468,37.68,-3.3,16.8,29.0,266.1465,-175.9137,-80.1914,52.1194,59.94429837,10.71322971,0.0
582.782742,-0.997,0.0796,-0.172,-0.132,0.0847,-0.0195,-0.0163,-0.016,-0.0125,980.4675,37.62,-3.0,16.32,29.0,263.0281,-175.9315,-80.194,52.1194,59.94429837,10.71322971,0.0
582.844285,-0.9944,0.0748,-0.1725,-0.1042,0.0371,-0.033,-0.0157,-0.0135,-0.0052,980.4675,36.66,-4.08,17.28,30.0,261.7834,-175.9329,-80.2457,52.1194,59.94429837,10.71322971,0.0
582.903513,-0.9983,0.0665,-0.1742,-0.1413,-0.0439,-0.0564,0.005,-0.0062,-0.0021,980.4846,37.38,-3.3,16.56,30.0,260.1792,-175.9355,-80.285,52.1194,59.94429837,10.71322971,0.0
582.963593,-0.9951,0.075,-0.1779,-0.1104,0.0419,-0.0903,0.005,-0.0062,-0.0021,980.4727,37.92,-3.18,19.14,30.0,260.635,-175.9473,-80.2731,52.1194,59.94429837,10.71322971,0.0
583.021866,-0.9966,0.0779,-0.1725,-0.123,0.0712,-0.0476,0.0038,-0.0117,-0.0052,980.4727,37.56,-2.1,16.44,29.0,264.1627,-175.9503,-80.3328,53.3145,59.94429837,10.71322971,0.0
583.082893,-0.9953,0.0718,-0.1735,-0.1122,0.0112,-0.0502,-0.0035,0.0036,-0.0046,980.4753,38.22,-2.34,17.04,29.0,265.4263,-175.9497,-80.2914,53.3145,59.94429837,10.71322971,0.0
583.149086,-0.9978,0.0755,-0.1705,-0.1347,0.0497,-0.0293,0.0002,-0.0282,-0.0076,980.4753,37.5,-3.24,18.36,29.0,265.8008,-175.9645,-80.3375,53.3145,59.94429837,10.71322971,0.0
583.20297,-0.9936,0.0728,-0.1771,-0.0934,0.0244,-0.097,0.0044,0.0146,-0.0046,980.479,37.08,-3.78,18.9,29.0,265.8193,-175.9709,-80.3558,53.3145,59.94429837,10.71322971,0.0
583.263966,-1.0024,0.0728,-0.1647,-0.1801,0.0237,0.0278,0.002,-0.0544,0.0003,980.4832,37.62,-2.64,16.5,30.0,265.813,-175.9667,-80.3401,53.3145,59.94429837,10.71322971,0.0
583.322593,-0.9944,0.077,-0.1617,-0.0987,0.065,0.0429,0.002,-0.0544,0.0003,980.4832,36.96,-2.94,16.26,30.0,264.6977,-175.9702,-80.4209,52.1666,59.94429837,10.71322971,0.0
583.387746,-0.9958,0.0784,-0.1757,-0.1166,0.0736,-0.0753,-0.0066,-0.0074,-0.0015,980.4846,37.86,-3.3,16.74,30.0,266.2746,-175.9362,-80.3118,52.1666,59.94429837,10.71322971,0.0
583.443344,-0.9988,0.0792,-0.1659,-0.1443,0.0811,0.0149,-0.0053,0.0018,-0.015,980.4846,37.44,-1.98,16.8,30.0,266.2304,-175.938,-80.3454,52.1666,59.94429837,10.71322971,0.0
583.503843,-0.9963,0.0826,-0.1732,-0.1229,0.1194,-0.0406,0.0118,0.0182,-0.007,980.4846,37.98,-2.34,16.5,30.0,265.5227,-175.966,-80.2485,52.1666,59.94429837,10.71322971,0.0
583.566709,-0.997,0.0843,-0.1786,-0.1298,0.1361,-0.0945,-0.0145,-0.0202,-0.0058,980.4934,38.34,-1.92,16.68,30.0,266.2479,-175.9659,-80.2559,52.1666,59.94429837,10.71322971,0.0
583.622676,-0.9953,0.0728,-0.171,-0.112,0.0192,-0.0286,-0.0145,-0.0202,-0.0058,980.4934,38.34,-1.86,16.2,29.0,269.7708,-175.9405,-80.3051,52.4288,59.94429837,10.71322971,0.0
583.683324,-0.9919,0.0684,-0.1776,-0.0778,-0.0266,-0.0983,0.0063,-0.0025,0.0009,980.4954,38.4,-1.68,16.14,29.0,269.3562,-175.9246,-80.3346,52.4288,59.94429837,10.71322971,0.0
583.744152,-0.9939,0.0804,-0.1727,-0.097,0.09,-0.05,-0.0023,-0.027,-0.0034,980.4954,38.1,-2.22,16.08,29.0,268.4618,-175.9203,-80.3325,52.4288,59.94429837,10.71322971,0.0
583.805806,-0.9995,0.0762,-0.1722,-0.151,0.0472,-0.053,-0.0035,-0.0001,-0.0027,980.4851,37.44,-2.94,17.04,29.0,266.7518,-175.908,-80.3781,52.4288,59.94429837,10.71322971,0.0
583.86325,-0.9939,0.0757,-0.1715,-0.0961,0.0413,-0.0451,-0.0029,-0.0202,-0.007,980.4971,35.28,-5.52,21.06,30.0,263.8082,-175.9013,-80.3738,52.4288,59.94429837,10.71322971,0.0
583.92104,-0.9975,0.0777,-0.1686,-0.13,0.0624,-0.0277,0.005,-0.0086,-0.007,980.4971,35.52,-5.94,19.56,30.0,263.8438,-175.9126,-80.4414,52.359,59.94429837,10.71322971,0.0
583.981862,-0.9929,0.0765,-0.1744,-0.0848,0.0505,-0.0832,0.0075,0.0011,-0.004,980.49,35.46,-5.52,20.16,30.0,263.8665,-175.9135,-80.4298,52.359,59.94429837,10.71322971,0.0
584.041217,-1.0032,0.0757,-0.1637,-0.1849,0.0435,0.0193,0.0081,-0.0447,-0.0058,980.49,35.64,-4.74,19.08,29.0,263.8899,-175.9144,-80.4466,52.359,59.94429837,10.71322971,0.0
584.101352,-0.9914,0.0784,-0.1625,-0.0685,0.0712,0.0236,0.0203,0.0158,-0.0058,980.4839,32.7,-8.34,25.44,29.0,263.924,-175.9225,-80.4921,52.359,59.94429837,10.71322971,0.0
584.162764,-0.9926,0.0792,-0.181,-0.0844,0.0748,-0.1369,-0.02,0.0066,-0.0144,980.4875,35.94,-3.84,18.18,29.0,263.9041,-175.9011,-80.3649,52.359,59.94429837,10.71322971,0.0
584.221249,-0.9966,0.0601,-0.1747,-0.1224,-0.108,-0.0747,-0.0053,-0.0129,-0.0174,980.4875,31.5,-9.6,30.78,33.0,263.8588,-175.9246,-80.3655,51.5543,59.94429837,10.71322971,0.0
584.281466,-0.99,0.0733,-0.1754,-0.0591,0.0282,-0.0708,-0.0041,0.017,-0.0125,980.4641,34.32,-7.74,23.28,33.0,263.9615,-175.965,-80.2998,51.5543,59.94429837,10.71322971,0.0
584.342813,-0.9946,0.0723,-0.1717,-0.1048,0.022,-0.0322,-0.0108,-0.0202,-0.0076,980.4641,36.6,-3.9,18.12,33.0,263.9913,-175.9847,-80.2843,51.5543,59.94429837,10.71322971,0.0
584.402913,-0.9973,0.0774,-0.1676,-0.1295,0.0726,-0.0013,-0.0163,-0.0111,-0.0107,980.4568,37.14,-2.82,16.86,33.0,263.9816,-175.9864,-80.3425,51.5543,59.94429837,10.71322971,0.0
584.462731,-0.9948,0.0674,-0.1749,-0.105,-0.0239,-0.0757,0.0087,0.0048,-0.0034,980.4761,36.06,-4.02,18.36,30.0,264.0096,-175.9966,-80.3577,51.5543,59.94429837,10.71322971,0.0
584.521463,-0.9948,0.0782,-0.173,-0.1054,0.0833,-0.0534,0.0057,-0.0215,-0.004,980.4761,35.88,-4.26,20.1,30.0,264.063,-176.0075,-80.3393,64.147,59.94429837,10.71322971,0.0
584.585063,-0.9951,0.0726,-0.1737,-0.1065,0.0285,-0.0683,0.0014,0.0085,-0.0058,980.4697,37.26,-2.94,16.08,30.0,264.065,-176.0089,-80.385,64.147,59.94429837,10.71322971,0.0
584.641239,-0.9953,0.0721,-0.1735,-0.1103,0.0248,-0.0568,0.0008,0.0048,-0.0064,980.4697,34.92,-5.34,19.26,30.0,264.0821,-176.0149,-80.3314,64.147,59.94429837,10.71322971,0.0
584.702709,-0.9988,0.0743,-0.1713,-0.1416,0.0482,-0.048,-0.0023,-0.0233,-0.0089,980.4841,36.66,-4.8,20.28,30.0,264.1133,-176.0258,-80.4067,64.147,59.94429837,10.71322971,0.0
584.765978,-0.99,0.0723,-0.1783,-0.0552,0.0296,-0.1184,0.0069,0.0152,-0.0021,980.4753,37.38,-2.4,16.08,30.0,264.1224,-176.0294,-80.4126,64.147,59.94429837,10.71322971,0.0
584.822355,-1.0017,0.0745,-0.1669,-0.1707,0.0503,-0.0024,-0.0115,-0.0447,-0.0076,980.4753,35.7,-5.22,22.14,30.0,264.0958,-176.0245,-80.3918,68.775,59.94429837,10.71322971,0.0
584.880191,-0.9926,0.0735,-0.1693,-0.0798,0.0433,-0.0389,-0.0005,0.0018,-0.0107,980.4807,35.82,-4.86,19.74,30.0,264.1293,-176.0392,-80.4671,68.775,59.94429837,10.71322971,0.0
584.944206,-0.9853,0.0708,-0.1854,-0.0108,0.0136,-0.1819,-0.0139,0.0085,-0.0058,980.4807,37.56,-2.88,16.5,30.0,264.1404,-176.0199,-80.3777,68.775,59.94429837,10.71322971,0.0
585.003215,-1.0005,0.0647,-0.1678,-0.1602,-0.0419,-0.0018,-0.0121,-0.0184,-0.0131,980.498,38.1,-2.64,16.14,30.0,264.1169,-176.0454,-80.332,68.775,59.94429837,10.71322971,0.0
585.066846,-0.9834,0.0677,-0.1769,0.0076,-0.0093,-0.09,-0.0053,0.025,-0.0101,980.4893,37.74,-2.22,15.36,30.0,264.3185,-176.0679,-80.33,68.775,59.94429837,10.71322971,0.0
585.121298,-0.9946,0.076,-0.1686,-0.1044,0.075,0.0032,-0.0029,-0.0135,-0.0027,980.4893,36.54,-4.38,19.8,30.0,263.702,-176.0846,-80.2601,79.0839,59.94429837,10.71322971,0.0
585.182801,-0.9931,0.076,-0.1671,-0.0869,0.0731,-0.0013,-0.0188,-0.0153,-0.0101,980.4951,35.46,-6.36,24.0,30.0,261.5439,-176.0739,-80.3717,79.0839,59.94429742,10.71321133,0.0
585.243722,-0.997,0.066,-0.1766,-0.1262,-0.0252,-0.0892,0.0057,0.0268,-0.0009,980.4951,36.36,-3.84,16.08,30.0,261.5313,-176.073,-80.3393,79.0839,59.94429742,10.71321133,0.0
585.307592,-0.9966,0.075,-0.1771,-0.1225,0.0643,-0.0869,-0.0053,-0.0221,-0.0058,980.4922,38.58,-1.32,15.54,30.0,263.9285,-176.0781,-80.2973,79.0839,59.94429742,10.71321133,0.0
585.365638,-0.9966,0.0738,-0.1698,-0.1212,0.0527,-0.0226,-0.0005,0.003,-0.0027,980.4792,37.44,-3.06,15.42,30.0,265.9019,-176.0805,-80.3422,79.0839,59.94429742,10.71321133,0.0
585.428655,-0.9909,0.0721,-0.1761,-0.0678,0.0363,-0.0749,-0.0029,0.0091,-0.0052,980.4792,37.56,-2.34,16.38,29.0,264.4689,-176.0825,-80.283,83.9828,59.94429742,10.71321133,0.0
585.482897,-0.9963,0.0711,-0.1732,-0.1203,0.027,-0.0472,-0.0005,-0.0233,-0.0034,980.4651,35.64,-4.26,21.48,29.0,262.3265,-176.0842,-80.289,83.9828,59.94429742,10.71321133,0.0
585.542926,-0.9846,0.0718,-0.1859,-0.0048,0.0315,-0.1765,0.0179,0.0158,0.0052,980.4651,37.68,-3.06,16.2,29.0,262.305,-176.0684,-80.3172,83.9828,59.94429742,10.71321133,0.0
585.603524,-1.009,0.0762,-0.1722,-0.2487,0.0711,-0.0176,-0.0072,-0.019,-0.0058,980.4531,38.22,-1.92,15.18,29.0,264.4207,-176.0478,-80.1699,83.9828,59.94429742,10.71321133,0.0
585.664427,-0.998,0.0762,-0.1732,-0.1352,0.0735,-0.0598,0.0081,-0.0465,-0.0076,980.4751,38.34,-2.34,16.56,30.0,266.113,-176.0619,-80.3638,83.9828,59.94429742,10.71321133,0.0
585.722935,-0.9851,0.0662,-0.1937,-0.0069,-0.0255,-0.2697,0.06,-0.0233,0.0131,980.4751,37.92,-2.58,16.02,30.0,265.8673,-176.0574,-80.4156,91.052,59.94429742,10.71321133,0.0
585.78138,-1.0195,0.084,-0.1571,-0.3399,0.1486,0.0619,-0.0273,-0.1833,-0.0315,980.4673,36.78,-4.08,19.86,30.0,262.0579,-176.0533,-80.579,91.052,59.94429742,10.71321133,0.0
585.843992,-0.9936,0.0586,-0.1642,-0.0703,-0.0872,-0.0997,0.0344,-0.1449,-0.0406,980.4673,36.6,-3.72,18.18,30.0,262.0547,-176.1306,-81.127,91.052,59.94429742,10.71321133,0.0
585.903005,-0.9948,0.0987,-0.1529,-0.0692,0.3218,-0.0683,0.0063,-0.1858,-0.015,980.4736,37.38,-2.76,15.36,30.0,262.4211,-176.2264,-81.5943,91.052,59.94429742,10.71321133,0.0
585.964342,-1.0193,0.0572,-0.1312,-0.2947,-0.0901,0.0448,0.0209,-0.1204,0.0009,980.4761,37.74,-3.06,15.3,30.0,262.7377,-176.1973,-82.185,91.052,59.94429742,10.71321133,0.0
586.023186,-1.0034,0.0682,-0.1295,-0.1328,0.0156,0.0136,0.0283,-0.0923,0.0003,980.4761,37.08,-2.82,13.62,36.0,262.9353,-176.1856,-82.4683,89.494,59.94429742,10.71321133,0.0
586.082051,-0.9917,0.0594,-0.1244,-0.0094,-0.0666,0.0005,0.0124,-0.0899,-0.0162,980.49,36.42,-4.26,16.32,36.0,261.476,-176.2087,-82.8428,89.494,59.94429742,10.71321133,0.0
586.145451,-1.0075,0.0701,-0.1082,-0.1603,0.0508,0.1268,0.0197,-0.0031,-0.0315,980.49,34.5,-4.74,18.42,36.0,261.7475,-176.2796,-83.0306,89.494,59.94429742,10.71321133,0.0
